run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs005_Ks9p825527x_f0p048524_Ks9p825527x_f0p048524,crossversion_compare_tribs6,9.825526902441672,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,12.2319,63.700966666666666,51.46906666666666,420.77736628542306,2014-08-12 19:00:00,2014-08-12 18:50:00,-0.16666666666666666,35595.32,146273.34,310.93419022500706,7.577778399313414,-23.54493764409397,310.93419022500706,-4.6849709835073,0.92198994732926,5.758655529654797,4.109341902250071,1.401357119129378,-2.136109081406706,0.611595,-5.0,6.334108007013969,-5.0,-20.0,2.1334180564426477,9.825526902441672,0.0485235643791372,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
