run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs002_Ks6p251245x_f0p029049_Ks6p251245x_f0p029049,crossversion_compare_tribs6,6.251245453070219,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,68.2059,76.0967,7.890799999999999,11.569087131758394,2014-08-12 19:00:00,2014-08-12 18:45:00,-0.25,155450.47000000003,167977.27,8.058386700278202,3.736650675996004,0.8194328330188123,8.05838670027823,0.7924968212496237,0.93753094277662,1.1807247256465219,1.080583867002782,1.0926729166533835,0.862216066928887,3.410295,-5.0,1.5704918103627554,-10.0,-5.0,1.2024362370974842,6.251245453070219,0.029049460707217187,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
