run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs019_Ks4p478947x_f0p019724_Ks4p478947x_f0p019724,crossversion_compare_tribs6,4.478947211623745,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,76.2863,83.3077,7.0214,9.204011729497957,2014-08-12 19:00:00,2014-08-12 18:45:00,-0.25,173882.8,188857.99,8.61223191713039,4.451860685443297,0.8162179515606447,8.612231917130389,0.8156896166764296,0.9294584278253971,1.146891627183352,1.0861223191713036,1.0559507036540916,0.8754060655421116,3.814315,0.0,1.7550149343915444,-15.0,-10.0,1.085403768333002,4.478947211623745,0.01972399758191801,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
