run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs012_Ks6p114426x_f0p00854_Ks6p114426x_f0p00854,crossversion_compare_tribs6,6.114425722110782,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,54.241,62.4759,8.234900000000003,15.182057852915698,2014-08-12 19:00:00,2014-08-12 18:45:00,-0.25,109955.85000000002,129129.81999999999,17.43788074940985,3.021955891351089,0.8087103169934049,17.43788074940987,0.7168942564633486,0.9409223511592839,1.2150598170924298,1.1743788074940986,1.034640449349675,0.8126551366416515,2.71205,-5.0,1.7397167029407743,-10.0,-5.0,1.0163359218254564,6.114425722110782,0.008540336708127927,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
