run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs003_Ks5p390249x_f0p033721_Ks5p390249x_f0p033721,crossversion_compare_tribs6,5.390248940654702,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,78.141,81.9776,3.83659999999999,4.909842464263306,2014-08-12 19:00:00,2014-08-12 18:45:00,-0.25,176514.59,181656.52,2.9130339877287157,3.856248741632182,0.8596497237162226,2.913033987728718,0.8902431118479907,0.9388593730798787,1.0863702583952426,1.0291303398772869,1.0556196978166839,0.912362657806327,3.9070500000000004,0.0,1.682692083608645,-15.0,-15.0,1.1195048528201914,5.390248940654702,0.03372139801772875,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
