run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs018_Ks6p780154x_f0p011742_Ks6p780154x_f0p011742,crossversion_compare_tribs6,6.780154375158227,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,56.8182,66.3367,9.518499999999996,16.75255463918251,2014-08-12 19:00:00,2014-08-12 18:45:00,-0.25,117013.02999999998,138712.39,18.544396295010934,3.4820510717373434,0.7673335724507053,18.544396295010912,0.6802801294175067,0.9330554632033865,1.2516937846744167,1.1854439629501092,1.0558860847031837,0.7950749188971588,2.84091,-5.0,1.7645140206186711,-10.0,-5.0,1.0420664893953904,6.780154375158227,0.011741784192189077,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
