run_id,swept_param,swept_value,obs_mode,resample_method,event_start,event_end,obs_peak_m3s,sim_peak_m3s,peak_error_m3s,peak_error_pct,obs_peak_time,sim_peak_time,peak_timing_error_hr,obs_volume_m3,sim_volume_m3,volume_error_pct,rmse_m3s,nse,pbias_pct,kge,kge_r,kge_alpha,kge_beta,kge_gamma,kge_2012,threshold_m3s,first_arrival_error_min,rising_limb_steepness_ratio,time_to_peak_from_exc_min,duration_above_thresh_error_min,recession_rate_ratio,Ks_mult,f_RS_abs,As_value,Au_value,thetaS_mult,optpercolation,channelconductivity_mmhr,channelporosity,kinemvelcoef,flowexp,channelroughness,channelwidthcoeff
SMF_20140812_70_lhs017_Ks8p529105x_f0p005631_Ks8p529105x_f0p005631,crossversion_compare_tribs6,8.529104645308333,synth,interpolate,2014-08-12 16:00,2014-08-13 12:00,32.4753,45.10123333333333,12.625933333333336,38.878573356776805,2014-08-12 19:00:00,2014-08-12 18:50:00,-0.16666666666666666,65228.67,93253.57000000002,42.96408312479777,2.6551629061339583,0.5563595125235079,42.96408312479774,0.3512640623125304,0.9316128804022643,1.4812382724232478,1.4296408312479778,1.036091191610853,0.5634560547731539,1.623765,-5.0,1.7615601757470634,-5.0,-5.0,1.2389573814162702,8.529104645308333,0.005630577987121263,1.0,1.0,,0,70,0.4,4.5,0.24,0.026,2.33
